,index,Date,Open,High,Low,Close,Volume,Slope,Intercept,Upper_Deviation,Lower_Deviation,Correlation,HH,LL,K,D,Crossover,VZO
427,442,2023-04-03 09:15:00-05:00,1808.16,1809.2,1806.03,1809.2,134.1253,0.04717287728772891,1791.9747425742578,1817.0315030249294,1766.9179821235862,0.6515718821505729,1821.68,1797.45,48.49360297152287,45.7009217223827,1,28.551816057062098
428,443,2023-04-03 09:30:00-05:00,1809.45,1809.73,1794.11,1800.35,436.3927,0.06381578157815782,1790.9959188118812,1815.703642297421,1766.2881953263413,0.639663178784801,1821.68,1794.11,22.63329706202384,38.208897892596376,-1,0.3340582589797713
429,444,2023-04-03 09:45:00-05:00,1800.91,1800.91,1791.44,1793.25,460.8023,0.07533597359735968,1790.217669306931,1814.5967010126528,1765.838637601209,0.6172396742090998,1821.68,1791.44,5.985449735449553,25.704116589665404,0,-20.83734730461745
430,445,2023-04-03 10:00:00-05:00,1793.52,1795.69,1788.61,1790.96,276.3086,0.08493933393339335,1789.5247029702975,1813.6134264614634,1765.4359794791317,0.5911427243803412,1821.68,1788.61,7.106138494103795,11.908295097192378,0,-30.92215790452649
431,446,2023-04-03 10:15:00-05:00,1790.32,1800.0,1790.32,1797.35,156.543,0.10072109210921086,1788.5548059405942,1812.2236591686408,1764.8859527125476,0.5745148117842044,1821.68,1788.61,26.428787420622818,13.173458550058703,1,-20.85730419088684
432,447,2023-04-03 10:30:00-05:00,1797.28,1800.12,1795.68,1795.68,211.4104,0.11534935493549343,1787.6317069306933,1810.8828083274252,1764.3806055339614,0.5551010187555957,1821.68,1788.61,21.378893256728542,18.304606390485034,0,-29.323876736261216
433,448,2023-04-03 10:45:00-05:00,1795.32,1798.88,1793.64,1796.48,119.6307,0.12935835583558358,1786.769261386139,1809.674990081603,1763.8635326906751,0.5377764050815238,1821.68,1788.61,23.798004233444452,23.86856163693192,-1,-20.880480419563707
434,449,2023-04-03 11:00:00-05:00,1796.78,1802.37,1795.95,1800.13,124.7194,0.1355869786978699,1786.4959445544557,1809.4336926099663,1763.558196498945,0.5380329291335038,1821.68,1788.61,34.83519806471168,26.67069851829487,1,-12.078130791008792
435,450,2023-04-03 11:15:00-05:00,1800.13,1801.05,1796.57,1797.2,150.5284,0.13928148814881514,1786.331166336634,1809.278727166489,1763.3836055067788,0.534392962894751,1821.68,1788.61,25.97520411248897,28.202802136881683,-1,-20.17324959732551
436,451,2023-04-03 11:30:00-05:00,1797.66,1798.57,1793.86,1794.84,196.9664,0.14132199219922004,1786.2284613861389,1809.1755132898193,1763.2814094824585,0.5269579035357121,1821.68,1788.61,18.838826731176255,26.54974296945895,0,-29.91570904840153
437,452,2023-04-03 11:45:00-05:00,1794.84,1797.23,1793.25,1793.55,223.7706,0.1442648664866488,1786.0406891089112,1808.9695566057233,1763.1118216120992,0.5152847800273788,1821.68,1788.61,14.938010281221741,19.917347041628968,0,-39.581720327568576
438,453,2023-04-03 12:00:00-05:00,1793.49,1796.38,1791.32,1795.98,204.8824,0.14775031503150335,1785.8660594059409,1808.7938521571834,1762.9382666546983,0.5092549989433893,1821.68,1788.61,22.286059872996923,18.687632295131618,1,-21.830358759720337
439,454,2023-04-03 12:15:00-05:00,1796.05,1797.4,1795.1,1796.64,59.4172,0.1499273327332736,1785.790897029703,1808.7291086065222,1762.8526854528839,0.5063818123124006,1811.06,1788.61,35.76837416481151,24.330814773010037,0,-16.85740086791914
440,455,2023-04-03 12:30:00-05:00,1796.64,1806.92,1795.3,1800.57,234.8222,0.15464836483648384,1785.6250059405945,1808.6101488794297,1762.6398630017593,0.5090928738295458,1809.73,1788.61,56.62878787878773,38.22774063886537,0,1.4807390238292555
441,456,2023-04-03 12:45:00-05:00,1800.07,1803.83,1797.34,1800.12,306.2143,0.1598388838883891,1785.4178752475252,1808.4408481391213,1762.3949023559292,0.5101567568849147,1809.73,1788.61,54.498106060605714,48.965089368068305,0,-17.90383101020425
442,457,2023-04-03 13:00:00-05:00,1800.49,1803.82,1798.46,1799.69,221.9681,0.16565964596459679,1785.159647524753,1808.2080564805449,1762.111238568961,0.5098310724466825,1806.92,1788.61,60.513380666302844,57.213424868565404,0,-29.213187884207283
443,458,2023-04-03 13:15:00-05:00,1800.13,1814.42,1798.97,1812.16,553.9124,0.17869486948694907,1784.6716039603962,1808.0174104101075,1761.3257975106849,0.5244690107411156,1814.42,1788.61,91.24370399070138,68.7517302392033,0,7.48384929974431
444,459,2023-04-03 13:30:00-05:00,1811.98,1832.7,1810.39,1828.71,974.8672,0.20495493549354968,1783.6353306930694,1807.9588963241524,1759.3117650619863,0.5484385837580841,1832.7,1790.32,90.58518168947617,80.78075544882678,0,41.32422979417298
445,460,2023-04-03 13:45:00-05:00,1828.71,1839.7,1828.71,1830.58,839.664,0.23177923792379274,1782.5936277227722,1807.9571913533016,1757.2300640922429,0.5724445771120189,1839.7,1791.32,81.14923522116557,87.65937363378102,-1,56.96735985551145
446,461,2023-04-03 14:00:00-05:00,1832.02,1838.24,1826.95,1830.67,412.8835,0.25790153015301565,1781.5943742574254,1807.9569779170924,1755.2317705977584,0.5955124037057281,1839.7,1791.32,81.33526250516752,84.35655980526974,0,62.62138757463466
447,462,2023-04-03 14:15:00-05:00,1830.67,1830.79,1822.17,1825.1,235.217,0.27964716471647194,1780.7678653465346,1807.8155525151492,1753.72017817792,0.6146636632183119,1839.7,1791.32,69.8222405952871,77.43557944054004,0,49.69283130324635
448,463,2023-04-03 14:30:00-05:00,1824.9,1828.94,1823.36,1828.3,169.3886,0.3031635763576361,1779.8829029702968,1807.7355715401875,1752.030234400406,0.6343394223346527,1839.7,1791.32,76.43654402645707,75.86468237563722,1,52.810171134858685
449,464,2023-04-03 14:45:00-05:00,1828.39,1829.38,1814.41,1818.6,245.3991,0.3191826582658268,1779.2951584158416,1807.5423598976713,1751.0479569340118,0.6466862975756912,1839.7,1791.32,56.38693675072326,67.54857379082246,-1,38.4672373296433
450,465,2023-04-03 15:00:00-05:00,1818.6,1819.77,1783.48,1787.49,1010.4858,0.3153409540954097,1779.398122772277,1807.6852229303538,1751.1110226142002,0.620292736087444,1839.7,1783.48,7.132692991817839,46.652057922999376,0,-4.238201027570023
451,466,2023-04-03 15:15:00-05:00,1786.67,1793.64,1780.01,1790.12,1404.2643,0.31154809480948104,1779.5516693069305,1807.8542037338937,1751.2491348799674,0.6004673018671768,1839.7,1780.01,16.937510470765442,26.819046737768826,0,30.254058486481163
452,467,2023-04-03 15:30:00-05:00,1790.53,1793.8,1782.9,1792.09,425.4878,0.30097869786978704,1780.1921544554455,1808.34682607311,1752.037482837781,0.5884962006008763,1839.7,1780.01,20.237895794940385,14.769366419174537,1,37.486049020173425
453,468,2023-04-03 15:45:00-05:00,1792.34,1792.34,1776.34,1779.58,479.5343,0.283564116411641,1781.0343762376233,1809.2302490898428,1752.8385033854038,0.5573751981934982,1839.7,1776.34,5.113636363636368,14.096347543114044,-1,21.150140218065697
454,469,2023-04-03 16:00:00-05:00,1779.69,1781.86,1769.02,1780.96,826.5408,0.2671506750675067,1781.838241584158,1810.050963777794,1753.6255193905217,0.530444297479404,1839.7,1769.02,16.893039049236055,14.081523735937585,1,36.22147356699105
455,470,2023-04-03 16:15:00-05:00,1780.85,1790.17,1779.11,1782.34,380.2039,0.25358553855385535,1782.4816158415836,1810.7397882495422,1754.2234434336249,0.5066315643294732,1839.7,1769.02,18.845500848896325,13.61739208725623,0,42.095835830401334
456,471,2023-04-03 16:30:00-05:00,1783.25,1790.44,1780.7,1790.44,89.8503,0.24697509750975108,1782.8269326732668,1811.0708465548992,1754.5830187916345,0.49455465214468963,1839.7,1769.02,30.305602716468666,22.014714204866994,0,43.51448245030066
457,472,2023-04-03 16:45:00-05:00,1789.9,1798.44,1789.07,1795.32,131.3079,0.2432964896489649,1783.075023762376,1811.289982525765,1754.8600649989871,0.48839291241466704,1839.7,1769.02,37.209960384832954,28.78702131673263,0,45.75547083467031
458,473,2023-04-03 17:00:00-05:00,1795.31,1800.56,1793.89,1799.09,131.5848,0.24392979297929782,1783.1118752475245,1811.3319872131613,1754.8917632818877,0.48669432363942067,1839.7,1769.02,42.54385964912268,36.68647425014141,0,48.134730843200344
459,474,2023-04-03 17:15:00-05:00,1799.5,1815.87,1798.21,1810.94,501.4968,0.2515329732973297,1782.922017821782,1811.3107927118176,1754.5332429317464,0.4943617093680682,1838.24,1769.02,60.56053163825492,46.771450557403504,0,56.521114272421244
460,475,2023-04-03 17:30:00-05:00,1811.32,1812.68,1804.45,1805.46,239.8074,0.2542084008400841,1782.9451841584155,1811.3832854141226,1754.5070829027084,0.4972208568727004,1830.79,1769.02,58.993038691921754,54.03247665976644,0,43.700775224909485
461,476,2023-04-03 17:45:00-05:00,1805.5,1807.2,1803.55,1806.03,177.4116,0.2555023702370237,1783.0677326732673,1811.534404377893,1754.6010609686416,0.49969374234860797,1829.38,1769.02,61.315440689198,60.28967033979154,0,47.379908478806755
462,477,2023-04-03 18:00:00-05:00,1805.95,1818.26,1805.38,1808.05,386.9551,0.25383300330032993,1783.4221663366334,1811.8351256355302,1755.0092070377366,0.5022949435331162,1829.38,1769.02,64.66202783300182,61.656835738040506,0,54.81173023130441
463,478,2023-04-03 18:15:00-05:00,1808.15,1813.13,1807.19,1809.74,119.024,0.2560111011101108,1783.5507504950492,1812.024655479973,1755.0768455101254,0.5061272401000803,1819.77,1769.02,80.23645320197049,68.73797390805674,0,56.96872822230976
464,479,2023-04-03 18:30:00-05:00,1809.87,1813.81,1806.56,1813.59,190.6138,0.26061080108010776,1783.5910653465342,1812.2103521477397,1754.9717785453286,0.511812373294037,1818.26,1769.02,90.51584077985363,78.47144060494196,0,60.45663859523535
465,480,2023-04-03 18:45:00-05:00,1814.27,1815.36,1807.39,1810.66,229.1047,0.2672270627062704,1783.4349603960393,1812.187340479156,1754.6825803129225,0.5178013947642554,1818.26,1769.02,84.56539398862732,85.10589599015047,-1,44.24222946076782
466,481,2023-04-03 19:00:00-05:00,1810.65,1813.41,1808.06,1809.69,149.7239,0.27308562856285606,1783.3062613861382,1812.1690795213558,1754.4434432509206,0.5229948057571715,1818.26,1769.02,82.5954508529652,85.89222854048204,0,34.02934602780825
467,482,2023-04-03 19:15:00-05:00,1809.69,1817.29,1807.98,1808.79,241.9293,0.27817959795979597,1783.2070099009902,1812.160535559189,1754.2534842427915,0.5274000384585911,1818.26,1769.02,80.76766856214455,82.64283780124568,0,18.399615665900345
468,483,2023-04-03 19:30:00-05:00,1808.79,1811.79,1801.78,1806.04,294.8871,0.28120792079207896,1783.1866079207923,1812.1856983307628,1754.1875175108219,0.5296880995621958,1818.26,1779.11,68.78671775223499,77.38327905578156,0,1.7171254736958783
469,484,2023-04-03 19:45:00-05:00,1806.04,1808.98,1803.18,1804.73,447.9842,0.2842783678367835,1783.1349207920794,1812.169742666031,1754.1000989181277,0.5317276721354975,1818.26,1780.7,63.97763578274762,71.17734069904236,0,-18.429359614884845
470,485,2023-04-03 20:00:00-05:00,1805.17,1806.81,1803.54,1806.13,257.6921,0.2873328532853284,1783.1100237623764,1812.1895436478087,1754.030503876944,0.5340369314144221,1818.26,1789.07,58.44467283316253,63.73634212271503,0,-4.669565269769688
471,486,2023-04-03 20:15:00-05:00,1806.13,1814.37,1805.19,1813.84,123.4904,0.2948280828082806,1782.9422099009903,1812.1975265073263,1753.6868932946543,0.5403877751286925,1818.26,1793.89,81.86294624538328,68.09508495376446,1,1.6489024658363336
472,487,2023-04-03 20:30:00-05:00,1813.77,1814.59,1808.8,1810.73,194.8538,0.29771677167716737,1783.0128198019802,1812.3390568196364,1753.686582784324,0.5431749264901792,1818.26,1798.21,62.44389027431426,67.58383645095334,-1,-8.416521565420739
473,488,2023-04-03 20:45:00-05:00,1810.7,1811.55,1806.62,1807.54,130.2856,0.2992783078307828,1783.1036237623764,1812.4599797819349,1753.747267742818,0.5445045476469899,1818.26,1801.78,34.95145631067952,59.75276427679234,0,-14.916475763613995
474,489,2023-04-03 21:00:00-05:00,1807.54,1809.13,1805.43,1808.84,137.3055,0.30018613861386106,1783.2599861386138,1812.6372925288715,1753.8826797483562,0.5455391780525073,1818.26,1801.78,42.83980582524234,46.74505080341203,0,-5.7866314174526785
475,490,2023-04-03 21:15:00-05:00,1809.19,1811.81,1807.53,1811.75,95.7242,0.30080534053405306,1783.4890356435644,1812.8847648592314,1754.0933064278975,0.5466767396795432,1818.26,1801.78,60.497572815534085,46.09627831715196,1,0.5679807782764905
476,491,2023-04-03 21:30:00-05:00,1811.18,1813.61,1810.44,1810.84,164.4357,0.29078439843984355,1784.3971722772278,1813.316071274104,1755.4782732803517,0.5442974527286154,1817.29,1801.78,58.41392649903256,53.91710171326965,0,-10.132057588334364
477,492,2023-04-03 21:45:00-05:00,1810.84,1810.84,1807.08,1807.92,51.6033,0.27964938493849356,1785.3128554455448,1813.7553246694918,1756.8703862215978,0.5392528943746727,1817.29,1801.78,39.58736299161898,52.83295410206187,-1,-13.465878484332638
478,493,2023-04-03 22:00:00-05:00,1808.41,1809.34,1807.42,1809.34,89.7924,0.27148412841284103,1786.0534356435644,1814.1688938015593,1757.9379774855695,0.5342767265012064,1817.29,1801.78,48.742746615086716,48.91467870191274,0,-5.600604068183511
479,494,2023-04-03 22:15:00-05:00,1808.77,1811.21,1807.08,1810.15,42.3089,0.2628448244824481,1786.8346811881188,1814.5819262966108,1759.0874360796267,0.5284328808965565,1817.29,1801.78,53.96518375241859,47.43176445304141,1,-1.765397212938967
480,495,2023-04-03 22:30:00-05:00,1809.9,1812.71,1808.43,1808.58,117.5244,0.2542121212121209,1787.5774,1814.9922937026372,1760.1625062973626,0.521382943464325,1817.29,1801.78,43.84268214055421,48.850204169353155,-1,-12.007988673899352
481,496,2023-04-03 22:45:00-05:00,1809.09,1810.22,1807.5,1807.81,92.104,0.2431980198019799,1788.4557980198017,1815.4162458317699,1761.4953502078336,0.5120503036760632,1814.59,1801.78,47.07259953161591,48.29348847486289,0,-19.589510967708947
482,497,2023-04-03 23:00:00-05:00,1808.08,1809.65,1807.37,1807.57,64.8583,0.231968736873687,1789.3370475247523,1815.8372755969488,1762.8368194525558,0.5013907782572721,1814.59,1803.18,38.475021910604106,43.13010119425806,0,-24.85057751421884
483,498,2023-04-03 23:15:00-05:00,1807.57,1809.07,1806.43,1808.97,38.2474,0.22205334533453308,1790.1528594059407,1816.2404791912,1764.0652396206815,0.4903449498778051,1814.59,1803.54,49.14027149321345,44.895964311811134,1,-19.529255159492784
484,499,2023-04-03 23:30:00-05:00,1809.05,1809.05,1803.63,1804.02,79.856,0.20937701770176992,1791.0464376237624,1816.6950481667825,1765.3978270807422,0.4761791064102698,1814.59,1803.63,3.5583941605828415,30.391229188133448,-1,-27.02252523157529
